,x,y,timestamp,pre_x,pre_y,class,class_line,stroke_id,word_id,line_id
128,264.59375,1064.06103516,1502225435.14,264.40625,1064.72802734,1,1,4,63,13
129,264.671875,1063.60241699,1502225435.14,264.59375,1064.06103516,1,1,4,63,13
130,264.796875,1063.2689208999998,1502225435.15,264.671875,1063.60241699,1,1,4,63,13
131,264.859375,1062.9979248,1502225435.15,264.796875,1063.2689208999998,1,1,4,63,13
132,264.859375,1062.8729248,1502225435.15,264.859375,1062.9979248,1,1,4,63,13
133,264.859375,1062.72705078,1502225435.16,264.859375,1062.8729248,1,1,4,63,13
134,264.859375,1062.72705078,1502225435.16,264.859375,1062.72705078,1,1,4,63,13
135,264.859375,1062.72705078,1502225435.17,264.859375,1062.72705078,1,1,4,63,13
136,264.859375,1062.72705078,1502225435.17,264.859375,1062.72705078,1,1,4,63,13
137,264.859375,1062.72705078,1502225435.18,264.859375,1062.72705078,1,1,4,63,13
138,264.796875,1062.72705078,1502225435.18,264.859375,1062.72705078,1,1,4,63,13
139,264.671875,1062.78955078,1502225435.18,264.796875,1062.72705078,1,1,4,63,13
140,264.40625,1062.9979248,1502225435.19,264.671875,1062.78955078,1,1,4,63,13
141,264.140625,1063.12304688,1502225435.19,264.40625,1062.9979248,1,1,4,63,13
142,263.875,1063.2689208999998,1502225435.2,264.140625,1063.12304688,1,1,4,63,13
143,263.46875,1063.39404297,1502225435.2,263.875,1063.2689208999998,1,1,4,63,13
144,263.0,1063.45654297,1502225435.2,263.46875,1063.39404297,1,1,4,63,13
145,262.546875,1063.60241699,1502225435.21,263.0,1063.45654297,1,1,4,63,13
146,262.015625,1063.66491699,1502225435.21,262.546875,1063.60241699,1,1,4,63,13
147,261.34375,1063.72753906,1502225435.22,262.015625,1063.66491699,1,1,4,63,13
148,260.546875,1063.79003906,1502225435.22,261.34375,1063.72753906,1,1,4,63,13
149,259.625,1063.91503906,1502225435.23,260.546875,1063.79003906,1,1,4,63,13
150,258.5625,1064.18603516,1502225435.23,259.625,1063.91503906,1,1,4,63,13
151,257.5,1064.45703125,1502225435.23,258.5625,1064.18603516,1,1,4,63,13
152,256.109375,1064.97802734,1502225435.24,257.5,1064.45703125,1,1,4,63,13
153,254.84375,1065.64501953,1502225435.24,256.109375,1064.97802734,1,1,4,63,13
154,253.65625,1066.37463379,1502225435.25,254.84375,1065.64501953,1,1,4,63,13
155,252.265625,1067.37512207,1502225435.25,253.65625,1066.37463379,1,1,4,63,13
156,251.0625,1068.50061035,1502225435.25,252.265625,1067.37512207,1,1,4,63,13
157,249.9375,1069.6262207,1502225435.26,251.0625,1068.50061035,1,1,4,63,13
158,249.0,1070.87683105,1502225435.26,249.9375,1069.6262207,1,1,4,63,13
159,248.28125,1071.93981934,1502225435.27,249.0,1070.87683105,1,1,4,63,13
160,247.546875,1073.25292969,1502225435.27,248.28125,1071.93981934,1,1,4,63,13
161,246.953125,1074.46191406,1502225435.28,247.546875,1073.25292969,1,1,4,63,13
162,246.421875,1075.58740234,1502225435.28,246.953125,1074.46191406,1,1,4,63,13
163,246.09375,1076.62963867,1502225435.28,246.421875,1075.58740234,1,1,4,63,13
164,245.75,1077.63012695,1502225435.29,246.09375,1076.62963867,1,1,4,63,13
165,245.625,1078.35961914,1502225435.29,245.75,1077.63012695,1,1,4,63,13
166,245.5625,1079.08911133,1502225435.3,245.625,1078.35961914,1,1,4,63,13
167,245.5625,1079.61022949,1502225435.3,245.5625,1079.08911133,1,1,4,63,13
168,245.5625,1080.00622559,1502225435.3,245.5625,1079.61022949,1,1,4,63,13
169,245.75,1080.33972168,1502225435.31,245.5625,1080.00622559,1,1,4,63,13
170,246.484375,1080.4855957,1502225435.31,245.75,1080.33972168,1,1,4,63,13
171,247.28125,1080.54821777,1502225435.32,246.484375,1080.4855957,1,1,4,63,13
172,248.484375,1080.54821777,1502225435.32,247.28125,1080.54821777,1,1,4,63,13
173,249.9375,1080.40234375,1502225435.33,248.484375,1080.54821777,1,1,4,63,13
174,251.53125,1079.94372559,1502225435.33,249.9375,1080.40234375,1,1,4,63,13
175,253.0625,1079.42260742,1502225435.33,251.53125,1079.94372559,1,1,4,63,13
176,255.109375,1078.69311523,1502225435.34,253.0625,1079.42260742,1,1,4,63,13
177,256.640625,1077.96362305,1502225435.34,255.109375,1078.69311523,1,1,4,63,13
178,258.421875,1077.10900879,1502225435.35,256.640625,1077.96362305,1,1,4,63,13
179,260.21875,1076.04602051,1502225435.35,258.421875,1077.10900879,1,1,4,63,13
180,261.609375,1075.04553223,1502225435.35,260.21875,1076.04602051,1,1,4,63,13
181,262.875,1073.98242188,1502225435.36,261.609375,1075.04553223,1,1,4,63,13
182,264.0,1072.79443359,1502225435.36,262.875,1073.98242188,1,1,4,63,13
183,264.734375,1071.93981934,1502225435.37,264.0,1072.79443359,1,1,4,63,13
184,265.53125,1070.93933105,1502225435.37,264.734375,1071.93981934,1,1,4,63,13
185,266.0,1070.20983887,1502225435.38,265.53125,1070.93933105,1,1,4,63,13
186,266.390625,1069.41772461,1502225435.38,266.0,1070.20983887,1,1,4,63,13
187,266.65625,1068.89672852,1502225435.38,266.390625,1069.41772461,1,1,4,63,13
188,266.859375,1068.56323242,1502225435.39,266.65625,1068.89672852,1,1,4,63,13
189,266.921875,1068.29223633,1502225435.39,266.859375,1068.56323242,1,1,4,63,13
190,266.984375,1068.16711426,1502225435.4,266.921875,1068.29223633,1,1,4,63,13
191,266.984375,1068.16711426,1502225435.4,266.984375,1068.16711426,1,1,4,63,13
192,266.984375,1068.16711426,1502225435.4,266.984375,1068.16711426,1,1,4,63,13
193,266.984375,1068.16711426,1502225435.41,266.984375,1068.16711426,1,1,4,63,13
194,266.984375,1068.56323242,1502225435.41,266.984375,1068.16711426,1,1,4,63,13
195,266.859375,1069.02172852,1502225435.42,266.984375,1068.56323242,1,1,4,63,13
196,266.71875,1069.8137207,1502225435.42,266.859375,1069.02172852,1,1,4,63,13
197,266.53125,1070.81420898,1502225435.43,266.71875,1069.8137207,1,1,4,63,13
198,266.328125,1071.93981934,1502225435.43,266.53125,1070.81420898,1,1,4,63,13
199,266.125,1073.12792969,1502225435.43,266.328125,1071.93981934,1,1,4,63,13
200,265.859375,1074.85791016,1502225435.44,266.125,1073.12792969,1,1,4,63,13
201,265.59375,1076.5045166,1502225435.44,265.859375,1074.85791016,1,1,4,63,13
202,265.265625,1078.42211914,1502225435.45,265.59375,1076.5045166,1,1,4,63,13
203,264.796875,1080.61071777,1502225435.45,265.265625,1078.42211914,1,1,4,63,13
204,264.265625,1082.98681641,1502225435.45,264.796875,1080.61071777,1,1,4,63,13
205,263.734375,1085.44641113,1502225435.46,264.265625,1082.98681641,1,1,4,63,13
206,263.078125,1088.55212402,1502225435.46,263.734375,1085.44641113,1,1,4,63,13
207,262.546875,1090.94909668,1502225435.47,263.078125,1088.55212402,1,1,4,63,13
208,261.875,1094.05480957,1502225435.47,262.546875,1090.94909668,1,1,4,63,13
209,261.078125,1097.43139648,1502225435.48,261.875,1094.05480957,1,1,4,63,13
210,260.21875,1100.59960938,1502225435.48,261.078125,1097.43139648,1,1,4,63,13
211,259.421875,1103.1217041,1502225435.48,260.21875,1100.59960938,1,1,4,63,13
212,258.15625,1106.49829102,1502225435.49,259.421875,1103.1217041,1,1,4,63,13
213,257.03125,1108.87451172,1502225435.49,258.15625,1106.49829102,1,1,4,63,13
214,255.578125,1111.66748047,1502225435.5,257.03125,1108.87451172,1,1,4,63,13
215,254.046875,1114.25219727,1502225435.5,255.578125,1111.66748047,1,1,4,63,13
216,252.53125,1116.50317383,1502225435.5,254.046875,1114.25219727,1,1,4,63,13
217,250.9375,1118.48339844,1502225435.51,252.53125,1116.50317383,1,1,4,63,13
218,249.265625,1120.40100098,1502225435.51,250.9375,1118.48339844,1,1,4,63,13
219,247.875,1121.67236328,1502225435.52,249.265625,1120.40100098,1,1,4,63,13
220,246.21875,1123.0480957,1502225435.52,247.875,1121.67236328,1,1,4,63,13
221,244.6875,1124.04858398,1502225435.53,246.21875,1123.0480957,1,1,4,63,13
222,243.234375,1124.77807617,1502225435.53,244.6875,1124.04858398,1,1,4,63,13
223,242.171875,1125.17407227,1502225435.53,243.234375,1124.77807617,1,1,4,63,13
224,240.90625,1125.36169434,1502225435.54,242.171875,1125.17407227,1,1,4,63,13
225,239.984375,1125.36169434,1502225435.54,240.90625,1125.36169434,1,1,4,63,13
226,239.25,1125.36169434,1502225435.55,239.984375,1125.36169434,1,1,4,63,13
227,238.53125,1124.44458008,1502225435.55,239.25,1125.36169434,1,1,4,63,13
228,238.1875,1123.2565918,1502225435.55,238.53125,1124.44458008,1,1,4,63,13
229,238.0,1121.58911133,1502225435.56,238.1875,1123.2565918,1,1,4,63,13
230,238.0,1119.42138672,1502225435.56,238.0,1121.58911133,1,1,4,63,13
231,238.0,1117.35778809,1502225435.57,238.0,1119.42138672,1,1,4,63,13
232,238.65625,1114.98168945,1502225435.57,238.0,1117.35778809,1,1,4,63,13
233,239.578125,1112.52209473,1502225435.58,238.65625,1114.98168945,1,1,4,63,13
234,241.109375,1109.54150391,1502225435.58,239.578125,1112.52209473,1,1,4,63,13
235,242.703125,1106.89440918,1502225435.58,241.109375,1109.54150391,1,1,4,63,13
236,244.953125,1103.91381836,1502225435.59,242.703125,1106.89440918,1,1,4,63,13
237,247.34375,1100.93310547,1502225435.59,244.953125,1103.91381836,1,1,4,63,13
238,250.0625,1097.82739258,1502225435.6,247.34375,1100.93310547,1,1,4,63,13
239,252.984375,1094.72180176,1502225435.6,250.0625,1097.82739258,1,1,4,63,13
240,255.515625,1091.99121094,1502225435.6,252.984375,1094.72180176,1,1,4,63,13
241,258.03125,1089.21911621,1502225435.61,255.515625,1091.99121094,1,1,4,63,13
242,260.359375,1086.50939941,1502225435.61,258.03125,1089.21911621,1,1,4,63,13
243,181.125,1034.12963867,1502225435.78,181.53125,1086.50939941,1,1,5,63,13
244,180.671875,1031.75354004,1502225435.78,181.125,1034.12963867,1,1,5,63,13
245,179.875,1029.35656738,1502225435.79,180.671875,1031.75354004,1,1,5,63,13
246,179.265625,1027.83496094,1502225435.79,179.875,1029.35656738,1,1,5,63,13
247,178.546875,1026.37597656,1502225435.8,179.265625,1027.83496094,1,1,5,63,13
248,177.875,1025.25036621,1502225435.8,178.546875,1026.37597656,1,1,5,63,13
249,177.34375,1024.18737793,1502225435.8,177.875,1025.25036621,1,1,5,63,13
250,177.015625,1023.39526367,1502225435.81,177.34375,1024.18737793,1,1,5,63,13
251,176.890625,1022.74914551,1502225435.81,177.015625,1023.39526367,1,1,5,63,13
252,176.75,1022.26977539,1502225435.82,176.890625,1022.74914551,1,1,5,63,13
253,176.75,1021.9362793,1502225435.82,176.75,1022.26977539,1,1,5,63,13
254,176.75,1021.68615723,1502225435.83,176.75,1021.9362793,1,1,5,63,13
255,176.75,1021.54022217,1502225435.83,176.75,1021.68615723,1,1,5,63,13
256,176.75,1021.47766113,1502225435.83,176.75,1021.54022217,1,1,5,63,13
257,176.75,1021.47766113,1502225435.84,176.75,1021.47766113,1,1,5,63,13
258,176.953125,1021.54022217,1502225435.84,176.75,1021.47766113,1,1,5,63,13
259,177.421875,1022.14465332,1502225435.85,176.953125,1021.54022217,1,1,5,63,13
260,177.953125,1023.06176758,1502225435.85,177.421875,1022.14465332,1,1,5,63,13
261,178.46875,1024.45825195,1502225435.85,177.953125,1023.06176758,1,1,5,63,13
262,178.9375,1026.12573242,1502225435.86,178.46875,1024.45825195,1,1,5,63,13
263,179.53125,1028.43945312,1502225435.86,178.9375,1026.12573242,1,1,5,63,13
264,179.875,1030.87817383,1502225435.87,179.53125,1028.43945312,1,1,5,63,13
265,180.203125,1034.12963867,1502225435.87,179.875,1030.87817383,1,1,5,63,13
266,180.328125,1037.90234375,1502225435.88,180.203125,1034.12963867,1,1,5,63,13
267,180.328125,1042.34204102,1502225435.88,180.328125,1037.90234375,1,1,5,63,13
268,180.328125,1045.90625,1502225435.88,180.328125,1042.34204102,1,1,5,63,13
269,180.140625,1051.13793945,1502225435.89,180.328125,1045.90625,1,1,5,63,13
270,179.53125,1055.84863281,1502225435.89,180.140625,1051.13793945,1,1,5,63,13
271,178.8125,1061.01782227,1502225435.9,179.53125,1055.84863281,1,1,5,63,13
272,178.015625,1066.31201172,1502225435.9,178.8125,1061.01782227,1,1,5,63,13
273,177.28125,1071.14770508,1502225435.9,178.015625,1066.31201172,1,1,5,63,13
274,176.484375,1076.23364258,1502225435.91,177.28125,1071.14770508,1,1,5,63,13
275,175.75,1081.52783203,1502225435.91,176.484375,1076.23364258,1,1,5,63,13
276,175.15625,1086.11340332,1502225435.92,175.75,1081.52783203,1,1,5,63,13
277,174.6875,1090.46972656,1502225435.92,175.15625,1086.11340332,1,1,5,63,13
278,174.296875,1094.90942383,1502225435.93,174.6875,1090.46972656,1,1,5,63,13
279,174.09375,1099.078125,1502225435.93,174.296875,1094.90942383,1,1,5,63,13
280,174.03125,1102.72570801,1502225435.93,174.09375,1099.078125,1,1,5,63,13
281,174.03125,1106.56091309,1502225435.94,174.03125,1102.72570801,1,1,5,63,13
282,174.09375,1110.14599609,1502225435.94,174.03125,1106.56091309,1,1,5,63,13
283,174.5625,1113.25170898,1502225435.95,174.09375,1110.14599609,1,1,5,63,13
284,175.359375,1116.6282959,1502225435.95,174.5625,1113.25170898,1,1,5,63,13
285,176.28125,1119.48388672,1502225435.95,175.359375,1116.6282959,1,1,5,63,13
286,177.609375,1122.19348145,1502225435.96,176.28125,1119.48388672,1,1,5,63,13
287,179.46875,1124.90319824,1502225435.96,177.609375,1122.19348145,1,1,5,63,13
288,181.203125,1126.63317871,1502225435.97,179.46875,1124.90319824,1,1,5,63,13
289,183.65625,1128.42578125,1502225435.97,181.203125,1126.63317871,1,1,5,63,13
290,186.3125,1129.67626953,1502225435.98,183.65625,1128.42578125,1,1,5,63,13
291,189.828125,1130.59350586,1502225435.98,186.3125,1129.67626953,1,1,5,63,13
292,193.0,1130.98950195,1502225435.98,189.828125,1130.59350586,1,1,5,63,13
293,317.015625,1015.66235352,1502225436.13,315.625,1130.98950195,1,1,6,63,13
294,318.015625,1013.72387695,1502225436.13,317.015625,1015.66235352,1,1,6,63,13
295,318.40625,1012.86932373,1502225436.13,318.015625,1013.72387695,1,1,6,63,13
296,318.484375,1012.6817627,1502225436.14,318.40625,1012.86932373,1,1,6,63,13
297,318.484375,1012.6817627,1502225436.14,318.484375,1012.6817627,1,1,6,63,13
298,318.34375,1012.8067627,1502225436.15,318.484375,1012.6817627,1,1,6,63,13
299,317.953125,1013.59887695,1502225436.15,318.34375,1012.8067627,1,1,6,63,13
300,317.609375,1014.78692627,1502225436.15,317.953125,1013.59887695,1,1,6,63,13
301,317.421875,1016.12091064,1502225436.16,317.609375,1014.78692627,1,1,6,63,13
302,317.21875,1017.64245605,1502225436.16,317.421875,1016.12091064,1,1,6,63,13
303,316.953125,1019.49755859,1502225436.17,317.21875,1017.64245605,1,1,6,63,13
304,316.8125,1022.14465332,1502225436.17,316.953125,1019.49755859,1,1,6,63,13
305,316.8125,1024.66674805,1502225436.18,316.8125,1022.14465332,1,1,6,63,13
306,316.8125,1027.83496094,1502225436.18,316.8125,1024.66674805,1,1,6,63,13
307,316.8125,1030.87817383,1502225436.18,316.8125,1027.83496094,1,1,6,63,13
308,316.8125,1034.40063477,1502225436.19,316.8125,1030.87817383,1,1,6,63,13
309,316.8125,1037.83984375,1502225436.19,316.8125,1034.40063477,1,1,6,63,13
310,316.8125,1041.15393066,1502225436.2,316.8125,1037.83984375,1,1,6,63,13
311,316.890625,1045.26013184,1502225436.2,316.8125,1041.15393066,1,1,6,63,13
312,317.078125,1048.69934082,1502225436.2,316.890625,1045.26013184,1,1,6,63,13
313,317.34375,1052.40942383,1502225436.21,317.078125,1048.69934082,1,1,6,63,13
314,317.484375,1056.24462891,1502225436.21,317.34375,1052.40942383,1,1,6,63,13
315,317.484375,1059.80883789,1502225436.22,317.484375,1056.24462891,1,1,6,63,13
316,317.484375,1063.79003906,1502225436.22,317.484375,1059.80883789,1,1,6,63,13
317,317.15625,1067.70861816,1502225436.23,317.484375,1063.79003906,1,1,6,63,13
318,316.09375,1072.06494141,1502225436.23,317.15625,1067.70861816,1,1,6,63,13
319,315.15625,1075.44152832,1502225436.23,316.09375,1072.06494141,1,1,6,63,13
320,313.5,1080.00622559,1502225436.24,315.15625,1075.44152832,1,1,6,63,13
321,311.96875,1083.38293457,1502225436.24,313.5,1080.00622559,1,1,6,63,13
322,309.984375,1087.23901367,1502225436.25,311.96875,1083.38293457,1,1,6,63,13
323,307.734375,1090.94909668,1502225436.25,309.984375,1087.23901367,1,1,6,63,13
324,305.46875,1094.17980957,1502225436.25,307.734375,1090.94909668,1,1,6,63,13
