,x,y,timestamp,pre_x,pre_y,class,class_line,stroke_id,word_id,line_id
78,186.90625,633.9969482419999,1502225395.4,185.578125,633.9969482419999,1,1,2,52,10
79,188.09375,633.9969482419999,1502225395.4,186.90625,633.9969482419999,1,1,2,52,10
80,214.3125,597.103881836,1502225395.53,213.84375,633.9969482419999,1,1,3,52,10
81,214.640625,595.4572753909999,1502225395.54,214.3125,597.103881836,1,1,3,52,10
82,214.765625,594.331726074,1502225395.54,214.640625,595.4572753909999,1,1,3,52,10
83,214.84375,593.935668945,1502225395.55,214.765625,594.331726074,1,1,3,52,10
84,214.96875,593.664733887,1502225395.55,214.84375,593.935668945,1,1,3,52,10
85,215.109375,593.539672852,1502225395.55,214.96875,593.664733887,1,1,3,52,10
86,215.234375,593.3937988280001,1502225395.56,215.109375,593.539672852,1,1,3,52,10
87,215.296875,593.331237793,1502225395.56,215.234375,593.3937988280001,1,1,3,52,10
88,215.375,593.331237793,1502225395.57,215.296875,593.331237793,1,1,3,52,10
89,215.4375,593.331237793,1502225395.57,215.375,593.331237793,1,1,3,52,10
90,215.5,593.331237793,1502225395.58,215.4375,593.331237793,1,1,3,52,10
91,215.5625,593.331237793,1502225395.58,215.5,593.331237793,1,1,3,52,10
92,215.5625,593.331237793,1502225395.58,215.5625,593.331237793,1,1,3,52,10
93,215.5625,593.602172852,1502225395.59,215.5625,593.331237793,1,1,3,52,10
94,215.5625,594.331726074,1502225395.59,215.5625,593.602172852,1,1,3,52,10
95,215.4375,595.1862792969999,1502225395.6,215.5625,594.331726074,1,1,3,52,10
96,214.765625,596.311889648,1502225395.6,215.4375,595.1862792969999,1,1,3,52,10
97,213.84375,597.645874023,1502225395.6,214.765625,596.311889648,1,1,3,52,10
98,212.71875,599.104858398,1502225395.61,213.84375,597.645874023,1,1,3,52,10
99,211.515625,600.48059082,1502225395.61,212.71875,599.104858398,1,1,3,52,10
100,209.796875,602.273071289,1502225395.62,211.515625,600.48059082,1,1,3,52,10
101,208.59375,603.544555664,1502225395.62,209.796875,602.273071289,1,1,3,52,10
102,207.140625,604.982788086,1502225395.63,208.59375,603.544555664,1,1,3,52,10
103,205.953125,606.254211426,1502225395.63,207.140625,604.982788086,1,1,3,52,10
104,204.6875,607.629882812,1502225395.63,205.953125,606.254211426,1,1,3,52,10
105,203.625,608.901367188,1502225395.64,204.6875,607.629882812,1,1,3,52,10
106,202.5625,610.297851562,1502225395.64,203.625,608.901367188,1,1,3,52,10
107,201.640625,611.673522949,1502225395.65,202.5625,610.297851562,1,1,3,52,10
108,200.703125,613.4035644530001,1502225395.65,201.640625,611.673522949,1,1,3,52,10
109,199.90625,615.050170898,1502225395.65,200.703125,613.4035644530001,1,1,3,52,10
110,232.625,614.987670898,1502225395.79,231.890625,615.050170898,1,1,4,52,10
111,233.078125,613.4660644530001,1502225395.8,232.625,614.987670898,1,1,4,52,10
112,233.21875,612.277954102,1502225395.8,233.078125,613.4660644530001,1,1,4,52,10
113,233.21875,611.9444580080001,1502225395.8,233.21875,612.277954102,1,1,4,52,10
114,233.21875,611.9444580080001,1502225395.81,233.21875,611.9444580080001,1,1,4,52,10
115,233.21875,611.9444580080001,1502225395.81,233.21875,611.9444580080001,1,1,4,52,10
116,233.21875,611.9444580080001,1502225395.82,233.21875,611.9444580080001,1,1,4,52,10
117,233.078125,611.9444580080001,1502225395.82,233.21875,611.9444580080001,1,1,4,52,10
118,232.484375,612.007019043,1502225395.83,233.078125,611.9444580080001,1,1,4,52,10
119,231.5625,612.611450195,1502225395.83,232.484375,612.007019043,1,1,4,52,10
120,230.234375,613.4660644530001,1502225395.83,231.5625,612.611450195,1,1,4,52,10
121,228.4375,614.716674805,1502225395.84,230.234375,613.4660644530001,1,1,4,52,10
122,226.375,616.321655273,1502225395.84,228.4375,614.716674805,1,1,4,52,10
123,224.390625,617.968261719,1502225395.85,226.375,616.321655273,1,1,4,52,10
124,222.265625,619.8858642580001,1502225395.85,224.390625,617.968261719,1,1,4,52,10
125,220.40625,621.8034667969999,1502225395.85,222.265625,619.8858642580001,1,1,4,52,10
126,218.8125,623.721069336,1502225395.86,220.40625,621.8034667969999,1,1,4,52,10
127,217.828125,625.326049805,1502225395.86,218.8125,623.721069336,1,1,4,52,10
128,216.5625,627.514587402,1502225395.87,217.828125,625.326049805,1,1,4,52,10
129,215.765625,629.1612548830001,1502225395.87,216.5625,627.514587402,1,1,4,52,10
130,215.03125,631.016296387,1502225395.88,215.765625,629.1612548830001,1,1,4,52,10
131,214.4375,632.933898926,1502225395.88,215.03125,631.016296387,1,1,4,52,10
132,214.046875,634.72644043,1502225395.88,214.4375,632.933898926,1,1,4,52,10
133,213.78125,636.5189819340001,1502225395.89,214.046875,634.72644043,1,1,4,52,10
134,213.640625,638.686706543,1502225395.89,213.78125,636.5189819340001,1,1,4,52,10
135,213.640625,640.354187012,1502225395.9,213.640625,638.686706543,1,1,4,52,10
136,213.640625,642.334350586,1502225395.9,213.640625,640.354187012,1,1,4,52,10
137,213.96875,644.314453125,1502225395.9,213.640625,642.334350586,1,1,4,52,10
138,214.640625,646.252929688,1502225395.91,213.96875,644.314453125,1,1,4,52,10
139,215.375,647.8995361330001,1502225395.91,214.640625,646.252929688,1,1,4,52,10
140,216.359375,649.5461425780001,1502225395.92,215.375,647.8995361330001,1,1,4,52,10
141,217.5625,650.8801269530001,1502225395.92,216.359375,649.5461425780001,1,1,4,52,10
142,219.078125,651.94317627,1502225395.93,217.5625,650.8801269530001,1,1,4,52,10
143,220.875,652.7977294919999,1502225395.93,219.078125,651.94317627,1,1,4,52,10
144,222.859375,653.256347656,1502225395.93,220.875,652.7977294919999,1,1,4,52,10
145,225.3125,653.527282715,1502225395.94,222.859375,653.256347656,1,1,4,52,10
146,227.96875,653.58984375,1502225395.94,225.3125,653.527282715,1,1,4,52,10
147,230.5,653.58984375,1502225395.95,227.96875,653.58984375,1,1,4,52,10
148,249.875,625.972167969,1502225396.05,250.328125,653.58984375,1,1,5,52,10
149,249.34375,624.450561523,1502225396.05,249.875,625.972167969,1,1,5,52,10
150,249.0,623.4709472659999,1502225396.05,249.34375,624.450561523,1,1,5,52,10
151,248.546875,622.929016113,1502225396.06,249.0,623.4709472659999,1,1,5,52,10
152,248.21875,622.7414550780001,1502225396.06,248.546875,622.929016113,1,1,5,52,10
153,248.078125,622.7414550780001,1502225396.07,248.21875,622.7414550780001,1,1,5,52,10
154,247.953125,622.7414550780001,1502225396.07,248.078125,622.7414550780001,1,1,5,52,10
155,247.953125,622.7414550780001,1502225396.08,247.953125,622.7414550780001,1,1,5,52,10
156,247.953125,622.7414550780001,1502225396.08,247.953125,622.7414550780001,1,1,5,52,10
157,247.953125,622.7414550780001,1502225396.08,247.953125,622.7414550780001,1,1,5,52,10
158,247.953125,622.7414550780001,1502225396.09,247.953125,622.7414550780001,1,1,5,52,10
159,248.015625,622.7414550780001,1502225396.09,247.953125,622.7414550780001,1,1,5,52,10
160,248.546875,622.8664550780001,1502225396.1,248.015625,622.7414550780001,1,1,5,52,10
161,249.46875,623.1999511719999,1502225396.1,248.546875,622.8664550780001,1,1,5,52,10
162,250.46875,623.658569336,1502225396.1,249.46875,623.1999511719999,1,1,5,52,10
163,251.859375,624.2004394530001,1502225396.11,250.46875,623.658569336,1,1,5,52,10
164,253.1875,624.7215576169999,1502225396.11,251.859375,624.2004394530001,1,1,5,52,10
165,254.640625,625.388549805,1502225396.12,253.1875,624.7215576169999,1,1,5,52,10
166,255.96875,626.0555419919999,1502225396.12,254.640625,625.388549805,1,1,5,52,10
167,257.109375,626.78503418,1502225396.13,255.96875,626.0555419919999,1,1,5,52,10
168,258.359375,627.639648438,1502225396.13,257.109375,626.78503418,1,1,5,52,10
169,259.21875,628.43170166,1502225396.13,258.359375,627.639648438,1,1,5,52,10
170,259.953125,629.348815918,1502225396.14,259.21875,628.43170166,1,1,5,52,10
171,260.546875,630.349304199,1502225396.14,259.953125,629.348815918,1,1,5,52,10
172,260.890625,631.34979248,1502225396.15,260.546875,630.349304199,1,1,5,52,10
173,261.15625,632.4128417969999,1502225396.15,260.890625,631.34979248,1,1,5,52,10
174,261.21875,633.454956055,1502225396.15,261.15625,632.4128417969999,1,1,5,52,10
175,261.21875,634.518005371,1502225396.16,261.21875,633.454956055,1,1,5,52,10
176,261.21875,635.518493652,1502225396.16,261.21875,634.518005371,1,1,5,52,10
177,260.890625,636.644042969,1502225396.17,261.21875,635.518493652,1,1,5,52,10
178,260.359375,637.70703125,1502225396.17,260.890625,636.644042969,1,1,5,52,10
179,259.75,638.832641602,1502225396.18,260.359375,637.70703125,1,1,5,52,10
180,259.09375,639.7497558590001,1502225396.18,259.75,638.832641602,1,1,5,52,10
181,258.421875,640.7502441409999,1502225396.18,259.09375,639.7497558590001,1,1,5,52,10
182,257.828125,641.5422363280001,1502225396.19,258.421875,640.7502441409999,1,1,5,52,10
183,257.375,642.2092285159999,1502225396.19,257.828125,641.5422363280001,1,1,5,52,10
184,256.90625,642.73034668,1502225396.2,257.375,642.2092285159999,1,1,5,52,10
185,256.703125,643.063842773,1502225396.2,256.90625,642.73034668,1,1,5,52,10
186,256.5,643.3348388669999,1502225396.2,256.703125,643.063842773,1,1,5,52,10
187,256.375,643.4598388669999,1502225396.21,256.5,643.3348388669999,1,1,5,52,10
188,256.3125,643.522399902,1502225396.21,256.375,643.4598388669999,1,1,5,52,10
189,256.3125,643.522399902,1502225396.22,256.3125,643.522399902,1,1,5,52,10
190,256.3125,643.522399902,1502225396.22,256.3125,643.522399902,1,1,5,52,10
191,256.375,642.938781738,1502225396.23,256.3125,643.522399902,1,1,5,52,10
192,256.84375,642.2092285159999,1502225396.23,256.375,642.938781738,1,1,5,52,10
193,257.5,641.2087402340001,1502225396.23,256.84375,642.2092285159999,1,1,5,52,10
194,258.15625,639.8956298830001,1502225396.24,257.5,641.2087402340001,1,1,5,52,10
195,258.890625,638.4991455080001,1502225396.24,258.15625,639.8956298830001,1,1,5,52,10
196,259.625,637.1651611330001,1502225396.25,258.890625,638.4991455080001,1,1,5,52,10
197,260.359375,635.518493652,1502225396.25,259.625,637.1651611330001,1,1,5,52,10
198,260.953125,633.9969482419999,1502225396.25,260.359375,635.518493652,1,1,5,52,10
199,261.546875,632.266906738,1502225396.26,260.953125,633.9969482419999,1,1,5,52,10
200,262.015625,630.8078613280001,1502225396.26,261.546875,632.266906738,1,1,5,52,10
201,262.484375,629.2237548830001,1502225396.27,262.015625,630.8078613280001,1,1,5,52,10
202,262.8125,627.973144531,1502225396.27,262.484375,629.2237548830001,1,1,5,52,10
203,263.203125,626.576660156,1502225396.28,262.8125,627.973144531,1,1,5,52,10
204,263.53125,625.26348877,1502225396.28,263.203125,626.576660156,1,1,5,52,10
205,263.875,624.263000488,1502225396.28,263.53125,625.26348877,1,1,5,52,10
206,264.140625,623.596008301,1502225396.29,263.875,624.263000488,1,1,5,52,10
207,264.265625,623.1374511719999,1502225396.29,264.140625,623.596008301,1,1,5,52,10
208,264.40625,622.7414550780001,1502225396.3,264.265625,623.1374511719999,1,1,5,52,10
209,264.46875,622.5329589840001,1502225396.3,264.40625,622.7414550780001,1,1,5,52,10
210,264.53125,622.4704589840001,1502225396.3,264.46875,622.5329589840001,1,1,5,52,10
211,264.59375,622.4704589840001,1502225396.31,264.53125,622.4704589840001,1,1,5,52,10
212,264.59375,622.5329589840001,1502225396.31,264.59375,622.4704589840001,1,1,5,52,10
213,264.59375,623.4709472659999,1502225396.32,264.59375,622.5329589840001,1,1,5,52,10
214,264.59375,624.450561523,1502225396.32,264.59375,623.4709472659999,1,1,5,52,10
215,264.59375,625.8471069340001,1502225396.33,264.59375,624.450561523,1,1,5,52,10
216,264.53125,627.702148438,1502225396.33,264.59375,625.8471069340001,1,1,5,52,10
217,264.265625,629.494750977,1502225396.33,264.53125,627.702148438,1,1,5,52,10
218,263.9375,631.8083496090001,1502225396.34,264.265625,629.494750977,1,1,5,52,10
219,263.53125,633.9969482419999,1502225396.34,263.9375,631.8083496090001,1,1,5,52,10
220,263.265625,635.643554688,1502225396.35,263.53125,633.9969482419999,1,1,5,52,10
221,262.9375,637.769592285,1502225396.35,263.265625,635.643554688,1,1,5,52,10
222,262.8125,639.624633789,1502225396.35,262.9375,637.769592285,1,1,5,52,10
223,262.75,641.4172363280001,1502225396.36,262.8125,639.624633789,1,1,5,52,10
224,262.75,642.73034668,1502225396.36,262.75,641.4172363280001,1,1,5,52,10
225,262.75,644.397827148,1502225396.37,262.75,642.73034668,1,1,5,52,10
226,262.8125,645.523376465,1502225396.37,262.75,644.397827148,1,1,5,52,10
227,263.140625,646.648925781,1502225396.38,262.8125,645.523376465,1,1,5,52,10
228,263.609375,647.503540039,1502225396.38,263.140625,646.648925781,1,1,5,52,10
229,264.203125,648.233032227,1502225396.38,263.609375,647.503540039,1,1,5,52,10
230,264.9375,648.7541503909999,1502225396.39,264.203125,648.233032227,1,1,5,52,10
231,265.796875,649.0876464840001,1502225396.39,264.9375,648.7541503909999,1,1,5,52,10
232,266.65625,649.2126464840001,1502225396.4,265.796875,649.0876464840001,1,1,5,52,10
233,267.65625,649.2126464840001,1502225396.4,266.65625,649.2126464840001,1,1,5,52,10
234,268.640625,649.2126464840001,1502225396.4,267.65625,649.2126464840001,1,1,5,52,10
235,269.90625,648.691589355,1502225396.41,268.640625,649.2126464840001,1,1,5,52,10
236,270.703125,647.9620361330001,1502225396.41,269.90625,648.691589355,1,1,5,52,10
237,277.34375,626.243164062,1502225396.46,276.9375,647.9620361330001,1,1,6,52,10
238,277.875,623.929504395,1502225396.47,277.34375,626.243164062,1,1,6,52,10
239,278.140625,622.4704589840001,1502225396.47,277.875,623.929504395,1,1,6,52,10
240,278.328125,621.2198486330001,1502225396.48,278.140625,622.4704589840001,1,1,6,52,10
241,278.53125,620.281860352,1502225396.48,278.328125,621.2198486330001,1,1,6,52,10
242,278.734375,619.489868164,1502225396.48,278.53125,620.281860352,1,1,6,52,10
243,278.859375,619.03125,1502225396.49,278.734375,619.489868164,1,1,6,52,10
244,279.0,618.697753906,1502225396.49,278.859375,619.03125,1,1,6,52,10
245,279.0625,618.4893798830001,1502225396.5,279.0,618.697753906,1,1,6,52,10
246,279.203125,618.4893798830001,1502225396.5,279.0625,618.4893798830001,1,1,6,52,10
247,279.390625,618.4893798830001,1502225396.5,279.203125,618.4893798830001,1,1,6,52,10
248,279.734375,618.572753906,1502225396.51,279.390625,618.4893798830001,1,1,6,52,10
249,280.0625,619.093811035,1502225396.51,279.734375,618.572753906,1,1,6,52,10
250,280.65625,620.031738281,1502225396.52,280.0625,619.093811035,1,1,6,52,10
251,281.1875,621.011413574,1502225396.52,280.65625,620.031738281,1,1,6,52,10
252,281.84375,622.4704589840001,1502225396.53,281.1875,621.011413574,1,1,6,52,10
253,282.453125,623.99206543,1502225396.53,281.84375,622.4704589840001,1,1,6,52,10
254,283.109375,626.0555419919999,1502225396.53,282.453125,623.99206543,1,1,6,52,10
255,283.515625,627.8272705080001,1502225396.54,283.109375,626.0555419919999,1,1,6,52,10
256,284.109375,630.286743164,1502225396.54,283.515625,627.8272705080001,1,1,6,52,10
257,284.375,632.1418457030001,1502225396.55,284.109375,630.286743164,1,1,6,52,10
258,284.703125,634.851501465,1502225396.55,284.375,632.1418457030001,1,1,6,52,10
259,284.90625,637.2276611330001,1502225396.55,284.703125,634.851501465,1,1,6,52,10
260,284.96875,639.7497558590001,1502225396.56,284.90625,637.2276611330001,1,1,6,52,10
261,284.96875,642.1467285159999,1502225396.56,284.96875,639.7497558590001,1,1,6,52,10
262,284.96875,644.856384277,1502225396.57,284.96875,642.1467285159999,1,1,6,52,10
263,284.640625,647.295043945,1502225396.57,284.96875,644.856384277,1,1,6,52,10
264,284.109375,649.4836425780001,1502225396.58,284.640625,647.295043945,1,1,6,52,10
265,283.4375,651.672241211,1502225396.58,284.109375,649.4836425780001,1,1,6,52,10
266,282.578125,653.985839844,1502225396.58,283.4375,651.672241211,1,1,6,52,10
267,281.84375,655.569946289,1502225396.59,282.578125,653.985839844,1,1,6,52,10
268,280.984375,657.1749267580001,1502225396.59,281.84375,655.569946289,1,1,6,52,10
269,280.328125,658.300415039,1502225396.6,280.984375,657.1749267580001,1,1,6,52,10
270,279.59375,659.4885253909999,1502225396.6,280.328125,658.300415039,1,1,6,52,10
271,278.9375,660.343139648,1502225396.6,279.59375,659.4885253909999,1,1,6,52,10
272,278.46875,660.947570801,1502225396.61,278.9375,660.343139648,1,1,6,52,10
273,312.578125,632.329467773,1502225396.71,312.171875,632.329467773,1,1,7,53,10
274,312.90625,631.7458496090001,1502225396.71,312.578125,632.329467773,1,1,7,53,10
275,312.96875,631.4748535159999,1502225396.72,312.90625,631.7458496090001,1,1,7,53,10
276,312.96875,631.4123535159999,1502225396.72,312.96875,631.4748535159999,1,1,7,53,10
277,312.96875,631.4123535159999,1502225396.73,312.96875,631.4123535159999,1,1,7,53,10
278,312.96875,631.4123535159999,1502225396.73,312.96875,631.4123535159999,1,1,7,53,10
279,312.96875,631.4748535159999,1502225396.73,312.96875,631.4123535159999,1,1,7,53,10
280,312.96875,631.7458496090001,1502225396.74,312.96875,631.4748535159999,1,1,7,53,10
281,312.96875,632.0793457030001,1502225396.74,312.96875,631.7458496090001,1,1,7,53,10
282,312.96875,632.4128417969999,1502225396.75,312.96875,632.0793457030001,1,1,7,53,10
283,312.96875,632.8088378909999,1502225396.75,312.96875,632.4128417969999,1,1,7,53,10
284,312.96875,633.2048339840001,1502225396.75,312.96875,632.8088378909999,1,1,7,53,10
285,312.96875,633.663452148,1502225396.76,312.96875,633.2048339840001,1,1,7,53,10
286,313.109375,634.0594482419999,1502225396.76,312.96875,633.663452148,1,1,7,53,10
287,313.4375,634.518005371,1502225396.77,313.109375,634.0594482419999,1,1,7,53,10
288,313.828125,634.9140625,1502225396.77,313.4375,634.518005371,1,1,7,53,10
289,314.359375,635.247558594,1502225396.78,313.828125,634.9140625,1,1,7,53,10
290,314.953125,635.581054688,1502225396.78,314.359375,635.247558594,1,1,7,53,10
291,315.890625,635.851989746,1502225396.78,314.953125,635.581054688,1,1,7,53,10
292,316.75,636.039550781,1502225396.79,315.890625,635.851989746,1,1,7,53,10
293,317.75,636.18548584,1502225396.79,316.75,636.039550781,1,1,7,53,10
294,318.75,636.248046875,1502225396.8,317.75,636.18548584,1,1,7,53,10
295,319.796875,636.310546875,1502225396.8,318.75,636.248046875,1,1,7,53,10
296,320.796875,636.310546875,1502225396.8,319.796875,636.310546875,1,1,7,53,10
297,321.796875,636.310546875,1502225396.81,320.796875,636.310546875,1,1,7,53,10
298,322.53125,636.310546875,1502225396.81,321.796875,636.310546875,1,1,7,53,10
299,323.390625,636.310546875,1502225396.82,322.53125,636.310546875,1,1,7,53,10
300,324.046875,636.310546875,1502225396.82,323.390625,636.310546875,1,1,7,53,10
301,324.71875,636.373046875,1502225396.83,324.046875,636.310546875,1,1,7,53,10
302,325.109375,636.43560791,1502225396.83,324.71875,636.373046875,1,1,7,53,10
303,325.515625,636.644042969,1502225396.83,325.109375,636.43560791,1,1,7,53,10
304,325.78125,637.040039062,1502225396.84,325.515625,636.644042969,1,1,7,53,10
305,309.59375,647.691101074,1502225396.94,309.59375,637.040039062,1,1,8,53,10
306,309.59375,646.836547852,1502225396.94,309.59375,647.691101074,1,1,8,53,10
307,309.65625,646.377929688,1502225396.95,309.59375,646.836547852,1,1,8,53,10
308,309.71875,646.252929688,1502225396.95,309.65625,646.377929688,1,1,8,53,10
309,309.71875,646.252929688,1502225396.95,309.71875,646.252929688,1,1,8,53,10
310,309.78125,646.252929688,1502225396.96,309.71875,646.252929688,1,1,8,53,10
311,309.84375,646.252929688,1502225396.96,309.78125,646.252929688,1,1,8,53,10
312,309.921875,646.252929688,1502225396.97,309.84375,646.252929688,1,1,8,53,10
313,310.046875,646.252929688,1502225396.97,309.921875,646.252929688,1,1,8,53,10
314,310.3125,646.252929688,1502225396.98,310.046875,646.252929688,1,1,8,53,10
315,310.640625,646.252929688,1502225396.98,310.3125,646.252929688,1,1,8,53,10
316,311.25,646.315429688,1502225396.98,310.640625,646.252929688,1,1,8,53,10
317,311.90625,646.377929688,1502225396.99,311.25,646.315429688,1,1,8,53,10
318,312.703125,646.440490723,1502225396.99,311.90625,646.377929688,1,1,8,53,10
319,313.703125,646.5030517580001,1502225397.0,312.703125,646.440490723,1,1,8,53,10
320,314.765625,646.5655517580001,1502225397.0,313.703125,646.5030517580001,1,1,8,53,10
321,315.828125,646.648925781,1502225397.0,314.765625,646.5655517580001,1,1,8,53,10
322,317.015625,646.648925781,1502225397.01,315.828125,646.648925781,1,1,8,53,10
323,318.078125,646.648925781,1502225397.01,317.015625,646.648925781,1,1,8,53,10
324,319.203125,646.711425781,1502225397.02,318.078125,646.648925781,1,1,8,53,10
325,320.203125,646.7739868159999,1502225397.02,319.203125,646.711425781,1,1,8,53,10
326,321.0625,646.899047852,1502225397.03,320.203125,646.7739868159999,1,1,8,53,10
327,321.859375,647.044921875,1502225397.03,321.0625,646.899047852,1,1,8,53,10
328,322.859375,647.295043945,1502225397.03,321.859375,647.044921875,1,1,8,53,10
